LOCAL_RESD_CODE,GU_NM,ADM_NM,latitude,longitude,status,basis,coordinate_base_date
11590651,동작구,사당5동,37.4857991656726,126.96495934124819,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11590660,동작구,대방동,37.506904346785774,126.92804646320221,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11590670,동작구,신대방1동,37.48998355362549,126.91067182478216,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11590680,동작구,신대방2동,37.49457868750513,126.92166858873973,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11620525,관악구,보라매동,37.49039974832167,126.93257621055308,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11620545,관악구,청림동,37.489562714550054,126.95948142431104,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11620565,관악구,성현동,37.48955017536756,126.95104666804404,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11620575,관악구,행운동,37.48097457347199,126.96055286014861,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11620585,관악구,낙성대동,37.46768894029681,126.95984289748863,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11620595,관악구,청룡동,37.47805693847175,126.94581009291261,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11620605,관악구,은천동,37.486999157015006,126.94209910768258,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11620615,관악구,중앙동,37.484151501950144,126.95065911679299,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11620625,관악구,인헌동,37.46970064847438,126.96756079204378,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11620630,관악구,남현동,37.464112574718754,126.97776851777893,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11620645,관악구,서원동,37.480599369694694,126.9333321975063,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11620655,관악구,신원동,37.47939536547366,126.92661359761081,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11620665,관악구,서림동,37.47286133709402,126.94149157317014,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11620685,,신사동,,,ambiguous,Multiple coordinate-master records share this administrative-dong name; no verified LOCAL_RESD-to-GU source is available for this code.,
11620695,관악구,신림동,37.487141485361676,126.92716834843439,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11620715,관악구,난향동,37.461503010692994,126.91852417057156,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11620725,관악구,조원동,37.48282393739562,126.90734837201855,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11620735,관악구,대학동,37.45291180077865,126.94851992424488,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11620745,관악구,삼성동,37.46085125122221,126.93008899279089,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11620765,관악구,미성동,37.47592801100392,126.91547510527289,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11620775,관악구,난곡동,37.47063731225289,126.92113781755063,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11650510,서초구,서초1동,37.48693621959034,127.02010071753386,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650520,서초구,서초2동,37.488827840993515,127.0279084815158,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650530,서초구,서초3동,37.48552032976027,127.00945352840274,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650531,서초구,서초4동,37.49894700322976,127.01981434940069,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650540,서초구,잠원동,37.51707916844568,127.0127365981253,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650550,서초구,반포본동,37.504211930369756,126.98755711591077,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650560,서초구,반포1동,37.50552854498551,127.01676258680854,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650570,서초구,반포2동,37.5072251163875,126.99596199011802,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650580,서초구,반포3동,37.51232748681355,127.0039762404528,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650581,서초구,반포4동,37.499550847837554,127.00335351814246,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650590,서초구,방배본동,37.49505080369265,126.98772525225633,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11650600,서초구,방배1동,37.48487657075542,126.99625990421465,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650610,서초구,방배2동,37.47320684571777,126.98842329346489,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650620,서초구,방배3동,37.474372293671784,126.99792242924471,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11650621,서초구,방배4동,37.48983214800983,126.9909787654723,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650651,서초구,양재1동,37.46950102697912,127.02249760589403,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650652,서초구,양재2동,37.45115402843906,127.04575099026727,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11650660,서초구,내곡동,37.45585967998231,127.07063207403087,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11680510,강남구,신사동,37.52607707001956,127.02018462082195,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11680521,강남구,논현1동,37.51187040873826,127.02649925040386,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11680531,강남구,논현2동,37.515240141202646,127.03621124169008,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11680545,강남구,압구정동,37.52975209629902,127.03431375538989,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11680565,강남구,청담동,37.52439198312922,127.0504643545918,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11680580,강남구,삼성1동,37.51530460236231,127.06080236117062,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11680590,강남구,삼성2동,37.51185762490659,127.04877717924893,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11680600,강남구,대치1동,37.49336324567495,127.05908990695539,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11680610,강남구,대치2동,37.500987717186156,127.06565725839755,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11680630,강남구,대치4동,37.501565383800546,127.05475387158496,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11680640,강남구,역삼1동,37.500844784476854,127.0354992129773,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11680650,강남구,역삼2동,37.498483745787354,127.0448956405536,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11680655,강남구,도곡1동,37.488887630988174,127.04101124281277,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11680656,강남구,도곡2동,37.48827577813092,127.04979821738351,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11680660,강남구,개포1동,37.47778225487519,127.06232344430141,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11680670,강남구,개포2동,37.48467371192643,127.06901071391324,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11680675,,,,,unresolved,Code is in the 427-code persisted July grid but absent from the local boundary attribute table.,
11680690,강남구,개포4동,37.4753334623477,127.0534104224387,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11680700,강남구,세곡동,37.47065896045449,127.10430471022731,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11680720,강남구,일원본동,37.48230858183132,127.08454753472907,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11680730,강남구,일원1동,37.49346641471844,127.08924198266317,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11680750,강남구,수서동,37.486920789504076,127.10014331573326,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11710510,송파구,풍납1동,37.53843740879784,127.11465978748609,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710520,송파구,풍납2동,37.530166596863936,127.1081631715332,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710531,송파구,거여1동,37.49475341526544,127.1418632962619,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11710532,송파구,거여2동,37.49229747247786,127.14712943011442,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11710540,송파구,마천1동,37.49531801643279,127.1560123533637,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11710550,송파구,마천2동,37.50053186982019,127.15064880026851,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11710561,송파구,방이1동,37.50985495184957,127.12245403758456,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710562,송파구,방이2동,37.51324707823729,127.11389239832886,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710566,송파구,오륜동,37.51742908368724,127.12883478391255,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710570,송파구,오금동,37.504005006398884,127.13402038204771,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11710580,송파구,송파1동,37.507178390894516,127.11036603748379,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710590,송파구,송파2동,37.50285327140593,127.11700935047544,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11710600,송파구,석촌동,37.50272627662853,127.102512861206,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710610,송파구,삼전동,37.50190262643,127.09188811170459,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710620,송파구,가락본동,37.49701947568584,127.12165364978524,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710631,송파구,가락1동,37.495188036557906,127.1082726969906,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710632,송파구,가락2동,37.49585319511965,127.13076632543239,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11710641,송파구,문정1동,37.488442547785425,127.12690361127498,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710642,송파구,문정2동,37.48119700347705,127.11914070811916,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710646,송파구,장지동,37.48297410479405,127.13150468915408,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710647,송파구,위례동,37.48160003843367,127.14122822339581,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11710650,송파구,잠실본동,37.505988081813,127.08262036435455,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710670,송파구,잠실2동,37.517428757288116,127.0793422657173,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710680,송파구,잠실3동,37.513897785640744,127.09423926144318,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710690,송파구,잠실4동,37.520699873377005,127.10916170298351,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710710,송파구,잠실6동,37.519772696089056,127.09946286944148,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11710720,송파구,잠실7동,37.50731818586357,127.07388407307312,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11740515,강동구,강일동,37.568941555055844,127.17335593261106,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11740525,,,,,unresolved,Code is in the 427-code persisted July grid but absent from the local boundary attribute table.,
11740526,,,,,unresolved,Code is in the 427-code persisted July grid but absent from the local boundary attribute table.,
11740530,강동구,명일1동,37.550349656425965,127.14594542752718,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11740540,강동구,명일2동,37.5482356282677,127.15428068215364,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11740550,강동구,고덕1동,37.56170549965007,127.1509360299723,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11740560,강동구,고덕2동,37.56510404552236,127.16275591995506,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11740570,강동구,암사1동,37.551848353416204,127.13459552389928,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11740580,강동구,암사2동,37.557032765809176,127.12368637087998,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11740590,강동구,암사3동,37.56118673697552,127.13863787716065,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11740600,강동구,천호1동,37.546325270985555,127.1385483052433,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11740610,강동구,천호2동,37.54499235441519,127.12200900494912,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11740620,강동구,천호3동,37.53969320519594,127.1333093652252,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11740640,강동구,성내1동,37.52869173607982,127.12554029189974,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11740650,강동구,성내2동,37.5344021208695,127.12770527282203,confirmed,Existing confirmed SGIS-to-LOCAL_RESD crosswalk and coordinate-master ADM_CD.,20250630
11740660,강동구,성내3동,37.52834798933413,127.13377233119397,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11740685,강동구,길동,37.539696134225785,127.14596657583363,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11740690,강동구,둔촌1동,37.523065111626615,127.14041863789221,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
11740700,강동구,둔촌2동,37.53130853053462,127.14724355485939,confirmed,Unique exact administrative-dong name in LOCAL boundary attributes and coordinate master; GU derived only from coordinate-master ADM_CD prefix mapping.,20250630
